distance,duration
7675.8,1535.1
17619.6,3558.2
2891.2,613.6
8671.7,1750.0
2790.0,603.3
20293.0,4156.4
7426.6,1505.6
4046.1,812.3
16571.5,3561.8
5975.2,1226.8
13790.2,2881.4
10891.1,2239.8
3003.5,671.6
28455.0,6277.3
2090.1,448.9
2743.0,550.2
4205.5,841.1
11592.5,2634.9
3103.7,620.7
7159.6,1481.3
13145.9,2637.5
10236.8,2177.6
6602.7,1335.9
2424.9,485.0
2564.7,512.9
12553.0,2625.1
7056.9,1485.3
21702.5,4840.8
18245.0,3691.9
15528.7,3144.4
6241.3,1276.0
6655.3,1391.6
3987.0,843.9
19533.1,3923.2
4913.9,1045.8
8810.9,1922.8
7826.4,1574.1
10480.7,2116.7
4292.2,870.2
13408.4,2701.9
21782.5,5109.8
7208.0,1448.4
8591.2,1724.7
11417.8,2622.0
17052.0,3631.8
2832.9,566.6
14519.2,2910.2
7230.8,1466.3
8228.9,1654.6
3729.2,797.3
9665.1,1962.6
2891.2,613.6
1494.2,323.6
23617.0,4765.2
6486.9,1307.1
5501.1,1115.3
5199.0,1054.1
11025.0,2223.7
9164.9,1857.6
3150.6,631.9
4294.3,864.6
3943.2,804.3
7406.5,1523.2
12018.8,2607.6
2743.0,550.2
11590.0,2644.6
39842.3,8526.6
4715.5,979.2
1196.5,300.4
5315.1,1063.0
15872.3,3257.7
10392.1,2106.8
6099.1,1246.7
8590.0,1722.3
16750.3,3462.8
22982.4,4677.3
25534.8,5888.9
18788.9,3816.5
7775.7,1583.8
16531.2,3483.5
10616.2,2191.5
13963.3,2793.5
4470.6,934.6
3594.3,722.3
2862.0,612.5
2743.0,550.2
5388.0,1077.6
8256.4,1765.7
16364.2,3306.5
5049.6,1029.6
10392.1,2106.8
6709.9,1344.3
6646.9,1343.5
6556.9,1360.1
11963.7,2534.4
12115.0,2512.8
7710.2,1542.0
6132.0,1254.4
9460.1,1899.0
5317.3,1087.0
8574.7,1807.9
5812.0,1192.7
6092.1,1257.9
2853.2,570.6
4456.0,909.1
2086.5,417.3
2527.5,569.1
10745.1,2207.5
9703.7,2078.1
8919.2,1783.8
14090.4,2846.0
3632.5,745.0
8553.1,1747.4
5577.8,1118.8
3746.4,798.4
4015.2,818.9
4984.5,999.1
12587.5,2525.8
7218.0,1448.6
17997.2,3696.6
9976.1,2171.7
8979.3,1837.7
10891.1,2239.8
14546.9,2965.9
7056.9,1485.3
2322.1,482.3
4298.9,878.4
7631.6,1570.1
9039.2,1831.5
4860.0,1025.6
22630.8,4560.6
8953.1,1897.0
12140.6,2469.0
10064.2,2063.6
8035.1,1617.8
22630.8,4560.6
25561.1,5179.8
11123.9,2234.0
20044.6,4526.5
2260.4,453.9
16147.5,3500.7
2891.2,613.6
4891.6,1025.2
6414.2,1282.8
6970.4,1446.7
12635.4,2539.3
8159.1,1646.1
16544.8,3373.6
8481.4,1840.3
10582.7,2152.8
3690.6,741.2
16362.2,3282.8
7906.7,1655.5
6594.5,1353.0
7736.2,1604.8
4203.2,856.9
11284.4,2269.3
5243.7,1285.2
7560.4,1544.0
22630.8,4560.6
13894.2,2892.0
11797.1,2418.1
4292.0,877.9
11226.6,2423.1
18410.5,3741.1
7631.6,1570.1
13757.5,2754.8
7523.1,1515.4
6447.4,1308.0
9068.5,1834.6
2594.6,530.5
2844.4,568.9
7802.1,1592.6
3474.2,792.8
3380.3,676.9
4767.1,1153.7
23522.2,5374.6
16767.5,3383.1
11469.0,2342.6
6815.6,1389.5
9777.9,2003.7
5786.9,1173.5
2245.9,480.2
3706.2,744.3
2084.8,435.0
4061.4,831.3
7478.3,1506.2
16225.8,3271.3
22349.5,4593.3
2514.2,511.7
3551.3,713.6
19930.5,4084.6
3388.9,786.4
16248.1,3262.8
19334.1,3920.6
9372.3,1897.2
17988.8,3677.6
6817.5,1390.0
6823.3,1364.6
4416.1,906.8
11412.0,2334.8
14350.6,2872.0
8371.3,1690.7
10050.3,2086.0
7074.4,1425.7
12535.0,2553.6
16665.5,3579.6
10690.2,2252.9
11306.9,2296.4
2891.2,613.6
16362.2,3282.8
11040.6,2250.0
7300.3,1499.8
16274.2,3284.9
7046.5,1423.7
6299.3,1259.8
14307.7,2898.9
11340.4,2349.7
10399.4,2213.7
6612.2,1401.4
1276.3,283.3
15745.0,3206.2
7525.5,1637.6
2160.0,442.4
5777.0,1181.3
7574.8,1514.9
2090.1,448.9
1850.7,370.1
4107.2,841.2
2539.3,524.1
12890.0,2606.2
10798.4,2168.5
8081.5,1742.9
8106.4,1684.0
11513.7,2323.0
18370.9,3765.4
10392.1,2106.8
2260.4,453.9
8498.1,1727.7
7874.1,1677.4
7056.9,1485.3
7858.8,1635.3
7137.0,1509.2
6532.9,1308.9
4467.8,906.7
2795.7,580.2
7919.5,1590.7
4150.7,841.8
22554.4,4724.6
6485.6,1312.6
2583.3,542.4
4177.3,907.4
33950.4,7568.0
8591.7,1798.4
17101.7,3513.1
10208.0,2074.7
7942.8,1607.3
5655.3,1152.5
19303.8,3968.3
6970.5,1400.7
3781.9,756.4
9519.3,1919.5
4008.2,843.0
6384.3,1345.9
10814.3,2171.7
4137.5,827.5
5405.4,1114.2
5724.1,1168.0
2260.4,453.9
6121.5,1248.7
20455.7,4198.9
3173.4,671.6
8465.1,1701.9
3575.3,719.6
3633.4,741.7
21842.0,4407.6
7906.1,1592.3
17803.6,3965.2
1115.9,238.5
15383.8,3101.1
5125.2,1025.0
17676.7,3721.2
9718.3,1962.1
2559.6,538.5
5013.3,1030.6
9718.3,1962.1
8530.9,1747.8
2988.0,639.3
3059.3,621.4
22941.7,4657.8
7618.3,1604.1
2090.1,448.9
14541.7,3004.8
22165.2,5206.6
5282.0,1081.3
13217.8,2888.9
2739.6,551.0
14203.3,3289.5
6338.6,1281.3
2832.9,566.6
7209.4,1454.3
9017.9,1831.4
8910.2,1798.2
19469.4,4084.9
9710.4,2089.5
6150.3,1303.2
5716.4,1198.1
12146.9,2558.6
15165.3,3114.0
5285.3,1059.2
7906.7,1655.5
10801.3,2223.5
7145.1,1450.3
13196.7,2657.2
18732.9,3938.1
5801.7,1258.1
18865.1,3917.4
1066.5,215.5
20052.6,4819.8
20296.1,4318.0
16446.2,3360.0
5927.8,1201.8
4731.9,958.6
6807.1,1372.2
14236.0,2898.9
8733.8,1869.5
10801.3,2223.5
12962.5,2626.4
2820.1,587.8
9881.0,2079.9
6538.2,1362.7
1528.5,305.7
10099.9,2032.9
3401.6,710.0
3551.3,713.6
5321.1,1075.8
8009.0,1638.6
7159.6,1481.3
3310.2,677.1
4724.1,947.9
11488.8,2310.0
8603.8,1720.7
3171.1,671.2
2217.5,443.5
21452.2,4349.4
5100.6,1058.3
8764.2,1752.8
12177.4,2435.4
19804.1,3997.7
3221.9,660.5
3333.2,666.6
6084.0,1216.8
7421.9,1511.1
20594.9,4191.5
5479.1,1148.6
10046.9,2123.7
2980.0,613.9
26933.4,5428.3
6597.9,1337.5
7816.6,1572.2
2744.4,575.6
6328.8,1294.3
7438.8,1495.1
10801.3,2223.5
1898.6,394.1
20444.3,4124.0
10801.3,2223.5
27082.7,6561.7
6137.0,1237.6
25063.5,5089.1
2743.0,550.2
6319.2,1295.4
3474.2,792.8
22131.2,4458.2
2475.9,495.2
19543.6,4662.0
3608.1,725.1
8159.1,1646.1
1962.4,410.8
2743.0,550.2
8216.1,1686.9
2365.8,482.1
10111.7,2097.3
16028.4,3482.2
12144.2,2443.8
9505.9,1948.9
10509.6,2170.5
2873.7,655.5
8969.5,1818.4
3127.8,660.0
8719.0,1802.8
9421.2,1892.2
11389.6,2395.7
7311.8,1529.5
16446.2,3360.0
6523.0,1318.0
10658.7,2210.6
9229.5,1889.7
3200.3,643.5
5317.3,1087.0
6229.0,1314.6
14155.1,2858.6
4980.1,1015.5
5773.7,1192.6
8737.9,1807.0
7006.9,1419.9
8564.0,1764.3
7992.5,1713.4
8532.9,1746.2
9164.9,1857.6
2743.1,550.3
10189.9,2075.7
7885.5,1586.0
867.9,174.5
2117.8,444.7
9955.2,1991.0
4971.7,1009.7
9896.8,2006.4
22982.7,4688.9
6504.8,1325.5
12635.4,2539.3
4566.7,953.6
9938.1,2035.6
10801.3,2223.5
16767.5,3383.1
3779.5,774.2
533.8,107.5
7109.3,1469.9
3074.4,691.6
5764.9,1173.7
14407.0,2976.6
11191.4,2260.4
13020.1,2624.4
7535.7,1531.1
7660.8,1532.1
6188.3,1344.4
5398.9,1084.7
8248.4,1678.2
22782.9,4626.3
12070.3,2430.9
8623.7,1747.4
24619.3,4980.0
11615.5,2349.8
2659.3,551.0
15719.3,3278.6
10454.0,2117.7
4615.1,942.0
8721.1,1764.3
4706.4,954.7
8508.6,1726.8
16943.6,3796.0
4685.1,970.6
12630.3,2534.4
10469.2,2207.5
9630.9,2005.4
11286.9,2386.6
9283.3,1869.0
17941.4,3651.2
19500.9,4125.9
8067.0,1633.4
1983.6,396.7
11847.4,2403.4
4237.9,898.6
5641.3,1151.1
10535.4,2152.9
3860.0,772.0
5248.3,1049.6
7812.7,1581.1
5106.0,1080.2
8316.8,1740.9
12535.7,2537.3
5282.0,1081.3
3034.9,620.4
17449.6,3489.8
13826.1,2832.6
2112.6,450.8
17247.2,3471.1
14243.6,2901.5
4494.4,898.9
7189.7,1448.8
6431.7,1286.3
5973.0,1282.7
5374.8,1101.4
13643.0,2771.3
1753.5,379.0
21704.2,5119.3
10392.1,2106.8
10016.5,2055.7
18887.5,3830.6
16889.8,3855.4
2247.6,458.5
8801.1,1788.1
10801.3,2223.5
15407.6,3229.1
21249.9,4339.8
3204.5,647.0
1829.9,372.8
3177.2,659.7
7931.4,1956.3
8371.3,1690.7
6425.7,1294.0
16732.0,3596.3
12050.7,2483.8
5902.1,1199.4
5060.8,1015.3
8390.1,1735.0
4710.3,947.5
9411.3,1915.9
3575.3,719.6
3183.4,661.9
4748.8,949.7
18768.1,3847.6
2090.1,448.9
5386.5,1167.1
24254.4,5388.9
3005.3,601.0
1971.3,501.0
16637.6,3503.2
21603.6,4662.5
15609.8,3127.5
12177.4,2435.4
7238.3,1514.5
4784.9,980.9
20093.1,4059.1
7099.1,1419.8
25230.8,5447.5
22701.5,4632.5
9789.8,1987.5
2817.7,579.7
6557.8,1350.3
14378.3,2959.4
2035.7,415.4
10532.1,2140.7
7906.7,1655.5
6882.8,1388.2
10998.7,2255.1
6970.9,1422.7
12990.4,2635.1
11157.3,2314.1
10124.5,2104.1
21268.9,4281.5
13579.7,2745.4
7853.6,1615.7
16772.8,3389.2
8154.5,1649.4
22557.9,4654.3
8244.9,1662.3
8770.4,1762.9
2245.9,480.2
3625.0,739.7
6854.2,1378.8
5101.9,1023.6
2170.3,456.6
6603.5,1381.5
22289.4,4586.4
5321.1,1075.8
17521.7,3516.6
7438.8,1495.1
2891.2,613.6
6299.3,1259.8
7920.6,1631.3
4355.8,875.5
8081.5,1742.9
1983.6,396.7
3913.7,790.8
7056.9,1485.3
15108.1,3096.6
9447.4,1904.9
8262.3,1652.4
11105.1,2227.5
4308.9,872.3
23002.9,4700.9
27761.7,5719.4
13914.2,2953.4
2702.4,631.9
1589.8,355.2
4927.4,1190.0
2746.4,549.3
1665.5,355.2
9278.3,1899.2
16155.3,3437.3
7358.3,1486.2
14366.8,2909.4
15794.7,3188.5
6760.6,1352.1
8848.7,1778.6
3125.7,692.3
7874.1,1677.4
7784.4,1569.4
14498.3,2914.8
8174.7,1643.8
3150.6,631.9
11501.6,2358.5
11924.8,2440.3
22060.8,4522.7
990.2,198.0
2832.9,566.6
4382.7,881.3
5528.3,1183.2
8056.5,1616.9
5060.6,1029.3
12855.0,2580.4
15000.8,3099.6
9774.8,1977.5
12685.3,2567.3
10803.2,2259.6
12744.5,2579.2
2743.0,550.2
21702.5,4840.8
5403.0,1093.9
17339.3,3498.3
12307.4,2484.3
14954.8,3035.3
8362.5,1681.3
17305.5,3551.6
10419.9,2154.2
19019.4,3885.2
2906.0,581.2
13320.6,2712.9
10509.6,2170.5
17792.1,3628.0
12789.4,2636.2
7589.7,1540.4
746.4,190.5
5557.6,1151.4
16125.7,3277.6
1585.0,340.9
10211.9,2054.2
8734.2,1795.5
8179.2,1647.3
9505.0,1916.7
1778.2,373.2
4217.1,843.4
4575.5,917.3
5386.5,1167.1
5725.0,1190.3
7577.2,1535.4
10050.3,2086.0
8035.1,1617.8
5049.6,1029.6
7096.9,1428.2
7874.1,1677.4
7894.5,1580.9
6257.0,1290.9
9692.1,2055.4
9125.8,1848.8
16253.6,3275.9
4672.4,963.1
3935.4,848.5
7953.8,1655.6
26593.7,5440.6
8564.0,1764.3
10801.3,2223.5
4250.7,859.0
9740.7,1980.7
10098.1,2134.6
8208.3,1669.6
21319.4,4655.8
7271.6,1466.3
6453.3,1295.1
9004.5,1806.0
17240.9,3634.0
2702.4,631.9
17941.4,3651.2
6722.1,1353.3
4563.3,914.8
12448.9,2513.3
10627.7,2144.8
19083.0,3889.9
2021.6,414.6
7631.6,1570.1
2743.0,550.2
15418.4,3109.6
7406.5,1523.2
11935.4,2423.9
8567.6,2003.7
6556.9,1360.1
13429.7,2803.0
20478.1,4164.7
12389.1,2522.2
19089.1,3919.0
1869.9,385.5
5622.7,1164.8
5473.3,1113.1
4133.6,835.6
3474.2,792.8
4413.5,919.9
13757.5,2754.8
2913.0,584.8
1438.9,287.8
9851.2,2044.4
5216.5,1048.3
17499.4,3570.3
26080.4,6475.9
4531.6,906.3
14339.9,3021.6
5924.4,1230.0
4430.7,958.5
5049.6,1029.6
8793.9,1773.8
14562.9,3000.8
32030.1,6562.0
3961.8,814.9
43886.3,8959.7
9168.0,1927.5
7736.2,1566.0
19589.2,3981.9
11025.0,2223.7
16370.0,3358.9
18264.8,3690.1
15084.1,3163.3
9288.8,1992.5
6147.3,1252.0
8209.1,1663.4
11697.9,2430.6
5125.2,1025.0
5376.4,1087.0
7874.1,1677.4
6097.1,1222.7
9278.3,1899.2
6701.0,1389.0
24254.4,5388.9
12902.8,2627.3
8282.3,1684.2
16476.4,3522.3
12960.8,2634.3
20736.2,4187.5
10488.3,2232.4
11847.4,2403.4
20432.0,4131.8
3333.9,671.0
3304.5,684.0
4606.3,925.4
6444.5,1288.9
4731.9,958.6
1587.8,425.7
1313.2,266.1
22668.9,5313.6
22039.6,4673.2
10509.6,2170.5
7853.6,1615.7
8035.1,1617.8
2581.0,516.2
5524.3,1117.8
5125.2,1025.0
9134.0,1833.0
9673.9,1968.4
5888.3,1205.3
13472.2,2756.0
3963.4,799.7
1695.5,369.6
7091.2,1438.7
9519.3,1919.5
7124.8,1481.8
5835.2,1259.5
12024.4,2595.9
14704.6,3350.8
16710.8,3504.3
4119.8,831.6
16531.2,3483.5
15558.0,3209.6
7580.6,1525.0
9153.7,1839.6
5812.7,1189.3
9278.3,1899.2
8205.5,1689.9
3776.1,768.9
6299.3,1259.8
2323.6,486.0
5255.4,1129.9
13757.5,2754.8
4091.2,838.4
4377.9,918.6
4426.9,890.7
2998.4,606.7
10559.3,2125.7
22630.8,4560.6
14173.1,2884.6
13094.6,2618.9
7730.1,1561.7
12191.3,2637.3
18054.8,3641.0
19792.3,4011.1
6968.1,1415.1
5016.9,1012.0
20542.7,4511.4
4598.5,1018.9
8173.7,1664.6
18598.9,3814.7
12904.2,2639.0
5478.1,1274.1
7230.8,1466.3
7624.0,1535.6
2245.9,480.2
14640.7,3274.2
13762.8,2822.5
13173.2,2671.1
4336.1,870.3
22900.8,4852.9
472.1,99.8
2676.7,554.0
3729.2,797.3
16256.4,3303.9
4715.5,979.2
10509.6,2170.5
8564.0,1764.3
2450.3,623.0
8432.5,1707.0
20591.5,4262.9
6790.6,1380.1
8947.0,1828.8
15798.4,3389.9
14436.3,3023.9
20742.0,4195.6
22557.9,4654.3
3635.2,727.0
11405.5,2392.6
10891.1,2239.8
6791.8,1412.8
25730.6,5674.4
1446.7,337.1
10801.3,2223.5
6667.4,1363.2
9674.1,2040.6
4602.0,927.8
15798.1,3202.8
6604.8,1341.5
14555.8,2979.5
3048.7,611.0
9795.0,2007.7
27056.7,5493.6
16514.7,3527.7
7881.1,1618.1
1448.2,306.1
10371.6,2091.9
19952.5,4024.8
3575.3,719.6
3413.4,733.9
5786.5,1159.4
4697.8,962.4
5728.7,1281.1
910.5,186.2
20081.7,4059.6
9228.4,1953.2
8244.9,1662.3
4913.9,1045.8
4348.1,880.7
4945.2,1009.5
2559.6,538.5
4524.6,976.0
15017.6,3023.4
10044.4,2076.1
17267.5,3478.1
6504.9,1410.0
16978.7,3444.5
3474.2,792.8
5049.6,1029.6
16375.8,3305.7
2139.6,427.9
3632.5,745.0
22630.8,4560.6
8143.1,1646.5
16849.1,3511.9
10141.7,2155.6
13568.5,2740.4
7032.9,1406.5
14943.1,3018.8
6532.9,1308.9
2822.3,634.4
2553.7,512.9
2246.7,451.1
16531.2,3483.5
10050.3,2086.0
16092.6,3232.1
1593.8,318.8
7957.3,1605.0
7372.5,1505.1
12381.8,2498.8
18267.7,4490.6
11982.3,2396.4
7163.7,1498.2
2832.8,566.5
31331.4,7084.4
8079.4,1649.6
10891.1,2239.8
6148.3,1332.5
15513.3,3903.6
10419.9,2154.2
8969.5,1818.4
9718.3,1962.1
8165.1,1648.9
3171.3,634.2
8860.7,1884.3
14200.2,2914.4
2743.0,550.2
7906.7,1655.5
8617.7,1723.5
5210.3,1062.5
8057.1,1760.4
12305.5,2490.5
7363.1,1521.4
1665.0,333.0
6299.3,1259.8
5754.3,1202.8
3968.3,796.7
11847.4,2403.4
4017.7,884.3
8721.1,1764.3
8159.1,1646.1
16114.9,3347.9
16670.4,3436.7
8475.7,1803.2
14653.3,3078.7
6655.1,1331.0
6160.8,1306.3
16531.2,3483.5
3407.4,694.5
1251.8,265.6
6775.5,1410.3
4189.7,856.6
3474.2,792.8
5887.6,1268.2
6619.7,1323.9
2743.0,550.2
7107.7,1432.3
17007.9,3439.5
4061.4,831.3
9278.3,1899.2
12335.2,2530.2
2743.0,550.2
2878.6,602.4
6940.7,1390.0
5374.2,1097.5
6906.7,1416.2
17189.3,3623.8
3490.2,857.6
6917.4,1474.0
10392.1,2106.8
15292.0,3127.2
14851.5,3329.4
10491.4,2098.2
19196.3,3884.4
6498.4,1305.4
16185.1,3270.2
4140.2,870.4
2476.2,506.4
22973.8,4661.8
19900.9,4017.4
17436.1,4367.5
2012.6,425.6
9201.7,1860.9
10419.9,2154.2
6276.5,1280.3
10499.8,2132.6
4863.5,972.7
14194.8,2923.0
28506.4,5738.6
16637.6,3503.2
9592.8,1945.1
24528.4,6153.1
2559.6,538.5
7624.2,1534.1
6594.8,1395.7
9366.4,1977.5
3715.4,743.0
11521.0,2333.1
2713.3,598.3
9412.4,1891.9
4359.7,896.6
4175.2,864.7
6548.4,1367.3
7871.0,1588.5
18054.8,3641.0
10282.9,2067.0
3294.5,669.1
17033.9,3443.6
13020.1,2624.4
2139.6,427.9
22349.5,4593.3
7465.0,1633.7
6425.7,1294.0
2589.1,517.8
8363.8,1681.6
7064.6,1412.9
1162.3,242.8
6210.0,1331.6
9572.2,1946.1
16153.7,3290.7
10801.3,2223.5
17827.8,3585.9
1092.2,333.6
7532.7,1527.2
11056.5,2243.9
9419.2,1940.6
2210.8,512.0
8371.3,1690.7
4071.1,819.7
3474.2,792.8
6321.2,1271.1
8888.3,1886.8
11784.8,2394.3
11270.9,2296.4
5963.9,1236.6
5377.7,1084.4
5855.5,1178.3
18094.6,4466.6
7499.2,1577.4
5677.9,1290.7
11025.0,2223.7
3551.3,713.6
1926.4,392.4
19315.2,3986.5
8184.2,1648.5
12037.9,2407.5
13867.9,2793.2
4953.3,994.9
3474.2,792.8
21669.8,4484.8
7056.6,1486.5
7906.7,1655.5
4377.9,918.6
1446.7,337.1
21022.8,4266.8
5101.0,1074.4
4739.8,955.7
13770.5,2795.0
15684.3,3224.4
12203.3,2493.9
14928.4,3028.2
10509.6,2170.5
3575.3,719.6
7312.7,1571.1
10345.9,2082.7
4677.3,959.7
1375.5,275.1
781.3,159.4
7649.6,1549.1
8555.8,1774.4
15540.9,3112.4
4715.5,979.2
31331.4,7084.4
5508.8,1117.7
9161.6,1967.0
15204.1,3109.7
7147.7,1433.8
637.6,140.5
16178.7,3357.1
6911.6,1391.2
8613.2,1797.6
5311.9,1065.4
21596.3,4365.4
4649.3,929.8
6270.4,1316.8
3477.4,703.5
12846.0,2702.6
1728.1,356.9
13735.4,2863.5
9640.8,1943.8
8212.8,1656.8
6408.5,1339.2
7874.1,1677.4
7874.1,1677.4
8033.4,1617.5
6376.6,1342.0
2743.0,550.2
5380.6,1132.6
3474.2,792.8
2260.4,453.9
7546.2,1537.2
4377.9,918.6
1909.4,389.3
4158.7,840.6
4829.3,1055.2
15717.1,3549.6
15266.5,3118.3
12605.2,2597.7
4356.5,1046.8
7237.3,1502.2
10461.8,2121.0
27027.4,5529.4
3551.3,713.6
10801.3,2223.5
10570.5,2314.4
8283.2,1679.2
3304.5,660.9
11126.9,2246.7
14061.3,2851.5
3881.8,876.0
7239.8,1549.9
5361.0,1073.7
2791.9,558.4
3428.1,731.8
2229.1,487.3
18204.6,3663.1
13732.4,2826.2
19094.4,3879.3
4317.6,908.0
6652.4,1330.5
6827.4,1373.5
7251.0,1465.7
2743.0,550.2
7492.9,1512.6
7408.3,1539.8
21556.9,4367.5
3551.3,713.6
8323.7,1690.2
7968.0,1604.4
5919.6,1255.1
23642.6,4772.7
9801.1,2035.2
2865.9,582.1
12869.9,2617.8
1245.8,249.1
2832.9,566.6
1193.2,249.0
13136.5,2647.7
4715.5,979.2
6140.2,1283.5
3092.4,659.0
10967.0,2219.4
10356.8,2092.2
6683.7,1439.3
1239.7,247.9
17285.5,3646.3
12514.7,2502.9
11832.6,2581.5
9068.5,1834.6
1815.1,363.0
6703.1,1441.0
11249.4,2361.4
20966.5,4409.7
1494.2,323.6
8226.3,1668.8
10891.1,2239.8
5996.3,1217.4
5541.4,1137.9
8969.5,1818.4
12570.1,2571.3
2559.6,538.5
14640.6,2997.9
14420.2,3021.5
7581.2,1564.0
9406.0,1908.1
10419.9,2154.2
3536.2,778.5
8206.6,1673.5
2868.0,617.6
4731.9,958.6
16710.8,3504.3
5964.3,1195.9
5689.4,1160.0
3578.3,793.4
7252.3,1450.4
6524.3,1361.2
2031.9,430.2
15402.9,3518.1
7142.5,1503.5
8972.9,1874.3
13923.5,2784.6
3935.4,848.5
4964.7,1048.1
7876.5,1586.1
9701.7,1961.2
7877.6,1593.9
2891.2,613.6
5058.5,1038.5
9068.5,1834.6
11385.7,2307.5
2545.9,524.2
4430.7,958.5
1269.6,253.9
17997.2,3696.6
11933.3,2408.0
15754.3,3540.1
6756.6,1406.8
7683.0,1564.1
3679.7,737.5
17612.6,3690.9
14951.0,3017.8
6841.2,1419.9
15550.1,3131.7
5163.8,1110.7
6386.7,1301.4
7358.3,1486.2
2891.2,613.6
1983.6,396.7
10110.6,2068.5
11317.9,2274.3
8256.4,1765.7
10048.7,2033.4
10372.1,2178.5
5126.8,1074.9
12501.7,2520.9
19348.2,3943.9
3965.0,821.3
7767.5,1671.9
12702.8,2558.8
15852.8,3193.4
5665.9,1154.3
9645.0,2016.7
4176.3,920.9
7768.3,1558.4
6201.5,1269.5
4106.3,843.0
3093.1,680.4
8076.3,1690.0
15402.9,3518.1
4580.7,948.8
3963.8,794.7
17436.1,4367.5
3920.4,904.0
24541.9,5405.9
25729.2,6165.6
4052.8,931.7
12909.7,2627.8
7609.2,1577.6
10099.9,2032.9
11847.4,2403.4
9060.2,1905.0
16707.5,3400.5
2888.5,630.4
15141.6,3206.5
8181.1,1682.8
12557.3,2654.0
22980.9,4704.2
14701.3,3040.6
6488.4,1318.3
17569.3,3644.8
6841.5,1387.0
21596.3,4365.4
12945.4,2665.7
10801.3,2223.5
3064.3,664.1
9132.9,1873.6
7974.2,1603.7
27140.2,6233.7
4460.8,894.6
16446.2,3360.0
16910.5,3525.7
11592.5,2634.9
6594.8,1395.7
10353.3,2117.8
12870.9,2597.9
2594.6,530.5
9841.8,2073.8
8289.9,1683.4
14638.4,2957.9
6000.5,1218.1
7690.2,1580.4
7146.7,1501.6
17941.4,3651.2
8027.4,1682.2
9539.4,1941.9
13532.9,2748.7
7020.4,1413.0
6304.1,1305.7
22770.4,4643.3
7617.7,1544.3
3583.3,748.5
9127.7,1870.4
11985.3,2436.8
1555.0,318.5
5962.3,1295.2
8291.9,1869.3
6113.0,1231.9
17941.4,3651.2
12509.5,2533.6
5037.9,1018.5
16419.7,3399.8
2839.6,668.0
5050.9,1017.2
4913.9,1045.8
8020.7,1614.9
2483.0,523.2
3267.2,690.7
8733.9,1810.4
9836.7,1973.2
21596.3,4365.4
11834.1,2508.9
5751.8,1186.5
879.8,195.8
1115.9,238.5
10935.0,2187.0
19284.0,3931.9
18896.2,3870.5
6538.2,1362.7
10695.9,2182.3
809.2,161.8
23103.4,5478.4
10044.6,2604.7
8564.0,1764.3
4083.8,838.1
23056.6,5472.6
10801.3,2223.5
10352.5,2130.5
9333.3,1952.1
2863.5,630.3
7433.1,1535.4
2290.6,486.1
7389.9,1496.0
4748.8,949.7
5699.9,1150.2
8461.5,1732.3
8568.5,1806.6
2118.1,434.7
7728.1,1571.4
3575.3,719.6
1407.9,297.5
11376.7,2314.1
12535.7,2537.3
7717.7,1552.4
2743.0,550.2
8996.1,1803.3
13086.3,2640.0
2061.3,412.2
10781.9,2180.8
14697.2,3048.9
6652.2,1350.9
2832.9,566.6
8812.3,1766.5
7558.4,1522.5
16264.2,3305.5
8461.9,1713.3
14825.8,3014.4
4715.5,979.2
4945.2,1009.5
15335.6,3115.4
6020.5,1253.1
6299.3,1259.8
10681.8,2292.6
7777.0,1578.9
7146.7,1501.6
6440.3,1290.0
10926.0,2203.9
17436.1,4367.5
7631.6,1570.1
13524.6,2783.1
9718.3,1962.1
8096.7,1730.7
7818.8,1625.2
10470.9,2228.9
4430.7,958.5
7515.9,1544.4
18290.6,4024.8
7090.9,1447.8
6852.9,1397.8
18311.1,3719.7
16767.5,3383.1
2213.7,472.5
2743.0,550.2
5832.6,1266.7
10987.6,2311.5
13354.8,2728.6
29008.8,5932.0
6450.5,1322.9
17023.4,3811.5
19204.6,4031.6
14348.8,2898.3
2041.1,497.9
5164.6,1062.1
10016.5,2055.7
26750.3,5588.4
2151.5,448.6
7711.2,1551.1
21556.9,4367.5
8010.6,1612.9
14698.0,2960.8
2702.4,631.9
22900.8,4852.9
12520.3,2615.9
6393.3,1324.0
6497.4,1299.4
5789.3,1214.9
1160.0,232.0
6742.3,1375.3
14767.1,3049.7
14017.4,2948.6
5282.0,1081.3
12921.3,2774.5
6105.5,1241.7
7478.3,1506.2
18351.6,3802.6
9836.7,1973.2
9169.6,1837.9
10714.3,2156.0
18769.3,4083.4
5537.0,1123.8
10060.2,2067.3
1988.8,397.8
5383.6,1087.7
11449.9,2377.6
8598.8,1798.7
4336.1,870.3
5836.3,1167.2
4162.7,841.4
15401.6,3183.3
13278.7,2737.0
17161.2,3493.6
7897.1,1590.2
7874.1,1677.4
7572.2,1514.4
6971.5,1434.9
5899.6,1179.9
10459.3,2152.2
2272.8,521.7
6381.1,1293.6
6919.3,1424.8
3551.3,713.6
11588.1,2345.1
5970.7,1211.8
1585.0,340.9
11389.6,2395.7
10187.3,2087.7
11444.5,2313.7
22970.5,5854.7
7152.5,1531.4
1567.9,317.6
9389.3,1892.6
16561.1,3322.6
27908.5,6538.9
7973.4,1709.1
7874.1,1677.4
8577.5,1805.6
13070.2,2656.9
5138.7,1042.7
9552.1,1950.2
9323.3,1913.3
15470.3,3218.7
12853.2,2575.5
13007.3,2623.6
8256.4,1765.7
22639.6,4589.8
6365.1,1355.2
5737.5,1200.1
14825.8,3014.4
