Order.Week.Day.1,Order.Week.Day.2,Order.Week.Day.3,Order.Week.Day.4,Order.Week.Day.5,Order.Week.Day.6,Arrival.at.Pickup...Time,Distance..KM.,Pickup.Lat,Pickup.Long,Destination.Lat,Destination.Long,Temperature,Average_Rating,Time.from.Pickup.to.Arrival
0,0,1,0,0,0,36368,6,-1.3046007,36.8211743,-1.265981,36.7936121,23.211889978889854,14.3,598
0,0,1,0,0,0,39026,16,-1.3031652,36.8466816,-1.3435722,36.7514095,23.211889978889854,14.3,4018
0,1,0,0,0,0,49105,6,-1.2869354,36.7708614,-1.2736095,36.8011282,20.4,14.3,1045
0,1,0,0,0,0,44213,8,-1.2551895,36.7822034,-1.3027475,36.8178196,23.9,14.3,896
0,1,0,0,0,0,35153,15,-1.2551895,36.7822034,-1.2343236,36.8861,19.9,14.3,1091
0,1,0,0,0,0,49442,11,-1.2927792,36.9053492,-1.290894,36.822971,25.8,14.3,2764
0,0,0,0,1,0,52925,6,-1.2653185,36.8358841,-1.259213,36.811003,24.8,14.3,1232
0,0,0,0,1,0,37827,5,-1.2871136,36.785507,-1.2726506,36.7960153,25.1,14,795
0,0,0,0,1,0,50560,12,-1.3376825,36.7575489,-1.2915247,36.8055757,23.6,14,1535
0,0,0,0,1,0,41488,11,-1.2962832,36.7849683,-1.3254522,36.7216584,23.3,14,1447
1,0,0,0,0,0,30874,11,-1.269018,36.796803,-1.2812601,36.7340272,23.211889978889854,14,1400
0,0,0,0,1,0,50395,23,-1.3798085,36.9290528,-1.2642903,36.8002137,24.6,13.7,3028
0,0,1,0,0,0,58412,18,-1.3210189,36.8410551,-1.215326,36.8919938,23.211889978889854,13.7,3077
0,0,1,0,0,0,41573,12,-1.3700383,36.9190174,-1.3231187,36.9033708,27.8,13.7,1371
0,1,0,0,0,0,57240,9,-1.265715,36.823815,-1.228911,36.881876,23.4,13.7,982
0,0,0,0,1,0,46424,24,-1.3302996,36.8707935,-1.2835228,36.7437619,26.3,13.7,3157
1,0,0,0,0,0,53707,9,-1.3210189,36.8410551,-1.2837549,36.8401382,23.211889978889854,13.7,1910
0,0,0,1,0,0,41720,8,-1.3210189,36.8410551,-1.2960265,36.8780276,23.211889978889854,13.7,2016
0,1,0,0,0,0,52199,20,-1.2571472,36.7950633,-1.3700383,36.9190174,23.211889978889854,13.7,1966
0,1,0,0,0,0,52812,16,-1.3323107,36.8692616,-1.2581932,36.8152763,23.4,13.7,2444
0,0,1,0,0,0,50797,4,-1.3077869,36.8443207,-1.3004062,36.829741,29.3,13.7,601
0,1,0,0,0,0,61317,12,-1.3210189,36.8410551,-1.304842,36.90576,23.211889978889854,13.7,1872
0,1,0,0,0,0,42814,9,-1.331619,36.847976,-1.265715,36.823815,26.3,13.7,2430
0,0,1,0,0,0,53662,11,-1.3210189,36.8410551,-1.2664669,36.7921612,23.211889978889854,13.7,1281
0,0,0,0,1,0,60899,8,-1.2551895,36.7822034,-1.2993556,36.8146776,23.9,13.7,1800
0,0,0,0,1,0,56647,12,-1.303924,36.8758792,-1.2734248,36.8202136,27.7,13.7,3324
0,0,0,1,0,0,58178,10,-1.2996533,36.8292629,-1.2991441,36.7528804,26.2,13.7,1286
0,1,0,0,0,0,48408,23,-1.3700383,36.9190174,-1.2571472,36.7950633,23.211889978889854,13.7,2028
0,0,0,0,1,0,33165,17,-1.3227181,36.8528097,-1.2185253,36.8174127,23.211889978889854,13.7,2947
0,1,0,0,0,0,57134,8,-1.3223238,36.8320056,-1.30157,36.7871,23.211889978889854,13.7,1387
0,0,0,0,1,0,57415,9,-1.3210189,36.8410551,-1.2846195,36.7958316,23,13.7,2845
0,0,1,0,0,0,40498,12,-1.3700383,36.9190174,-1.3194518,36.869396,27.6,13.7,1401
0,0,1,0,0,0,65896,6,-1.2921463,36.8029626,-1.3015197,36.7658456,20.7,13.7,3276
0,0,0,0,1,0,39286,4,-1.3167113,36.8301563,-1.3004062,36.829741,25.9,13.7,480
0,0,0,0,1,0,50403,4,-1.3167113,36.8301563,-1.3004062,36.829741,17.9,13.7,901
0,0,1,0,0,0,58293,11,-1.2927792,36.9053492,-1.290894,36.822971,21.6,14.8,2330
0,1,0,0,0,0,49581,9,-1.2811695,36.8200313,-1.22606,36.80039,21,14.8,1380
0,0,0,0,1,0,36928,5,-1.2858511,36.7946184,-1.285709,36.8219844,15.6,14.8,1635
0,0,1,0,0,0,35283,10,-1.257028,36.7810435,-1.2812601,36.7340272,14.8,14.8,2219
1,0,0,0,0,0,34304,5,-1.2913382,36.8018508,-1.2765064,36.8215724,15.4,14.8,719
0,0,0,1,0,0,48254,10,-1.2909536,36.8407162,-1.2551895,36.7822034,20.4,14.8,2805
0,0,1,0,0,0,47224,4,-1.291768,36.8297208,-1.3052491,36.8223899,18.3,14.8,591
0,0,0,0,1,0,31697,16,-1.3159197,36.8516724,-1.2830073,36.7662294,13.3,14.8,2370
0,0,0,0,1,0,47212,17,-1.2912419,36.8775284,-1.301774,36.7711066,19.4,14.8,2200
0,0,1,0,0,0,49367,10,-1.2801075,36.8100471,-1.23894,36.76171,24.1,14.8,2259
1,0,0,0,0,0,50408,8,-1.303596,36.778378,-1.265715,36.823815,22.3,14.8,1458
0,0,1,0,0,0,50181,9,-1.2973827,36.7942871,-1.258348,36.8449018,21.7,14.8,1043
0,1,0,0,0,0,43555,5,-1.316961,36.820337,-1.3004846,36.7901591,21.7,14.8,1308
0,0,1,0,0,0,39630,8,-1.3014461,36.7661381,-1.279395,36.825364,20,14.8,1859
0,0,0,1,0,0,42679,12,-1.2885364,36.7995016,-1.3192808,36.7121888,14.5,14.8,3168
0,0,1,0,0,0,37278,9,-1.2390407,36.7667702,-1.2549476,36.8269576,15.4,14.8,2940
1,0,0,0,0,0,54298,12,-1.316961,36.820337,-1.2565338,36.870888,19.5,14.8,1919
0,0,1,0,0,0,53549,12,-1.2860183,36.8975338,-1.279395,36.825364,25.5,13.9,2816
0,1,0,0,0,0,37295,11,-1.2781939,36.8191922,-1.2285835,36.8826468,15.8,13.9,3626
0,0,1,0,0,0,43669,6,-1.2902869,36.8085396,-1.2571472,36.7950633,23.211889978889854,13.9,542
0,1,0,0,0,0,67240,8,-1.3105877,36.817283,-1.2536042,36.8064895,23.5,13.9,2777
0,0,0,0,1,0,27634,18,-1.2850644,36.8343657,-1.2559914,36.689566,19.8,13.9,2028
1,0,0,0,0,0,39395,9,-1.2869041,36.8240057,-1.275442,36.7660207,22.3,13.9,2190
0,0,0,1,0,0,58368,15,-1.272828,36.816608,-1.344446,36.756597,23.211889978889854,13.9,2077
0,0,1,0,0,0,31032,10,-1.286282,36.8217484,-1.2844303,36.8781656,23.211889978889854,13.9,1228
0,0,0,0,0,1,44704,8,-1.2786912,36.8265105,-1.3010773,36.7752554,25.1,13.9,2905
0,0,1,0,0,0,58167,18,-1.300921,36.828195,-1.177202,36.8351183,28.3,13.9,2317
0,0,1,0,0,0,60097,7,-1.3251584,36.8199384,-1.2861765,36.8209086,18.1,13.4,1830
0,0,1,0,0,0,63078,15,-1.279395,36.825364,-1.356029,36.7444915,24.1,14.2,2011
0,0,0,0,1,0,50219,11,-1.316961,36.820337,-1.2463211,36.789487,25,14.2,1229
0,1,0,0,0,0,60980,2,-1.2813012,36.8323962,-1.279395,36.825364,23.211889978889854,14.2,473
0,0,0,0,1,0,56814,8,-1.2728069,36.7962362,-1.310144,36.7741554,28.7,14.2,738
0,0,1,0,0,0,48199,17,-1.331619,36.847976,-1.228911,36.881876,23.211889978889854,14.2,2630
0,1,0,0,0,0,50549,12,-1.2584143,36.8048002,-1.2483726,36.8901617,23.9,14.2,1162
0,0,0,0,0,1,53376,14,-1.279395,36.825364,-1.3287857,36.9042514,22.3,14.2,1932
0,0,0,1,0,0,46846,2,-1.2862033,36.8152966,-1.2859714,36.8056536,22.5,14.2,383
0,0,1,0,0,0,53116,6,-1.2551895,36.7822034,-1.281606,36.8150086,27.1,14.2,815
0,1,0,0,0,0,64023,13,-1.2891922,36.825189,-1.3332025,36.7789361,23.211889978889854,14.2,1644
0,0,0,0,1,0,50999,4,-1.3004062,36.829741,-1.3077869,36.8443207,23.211889978889854,14.2,536
0,0,0,1,0,0,38934,11,-1.2326041,36.8009029,-1.290894,36.822971,25.5,14.2,1668
0,0,0,0,1,0,46177,10,-1.2551895,36.7822034,-1.321627,36.835193,23.9,14.2,1732
0,0,1,0,0,0,53931,4,-1.2297202,36.8819507,-1.2156006,36.8916865,23,14.2,457
0,1,0,0,0,0,54004,14,-1.3228003,36.8306435,-1.306378,36.7519845,25.2,14.2,2118
0,0,0,0,0,1,43287,5,-1.2777924,36.8231577,-1.3016417,36.8271679,23.211889978889854,14.2,559
0,1,0,0,0,0,59355,9,-1.2765736,36.8513646,-1.2475028,36.8774697,19.3,14.2,2336
0,0,1,0,0,0,49334,8,-1.2551895,36.7822034,-1.2901228,36.8234237,24.5,14.2,2648
0,1,0,0,0,0,37303,19,-1.293515,36.897607,-1.2628473,36.781805,23.5,14.2,1868
0,0,1,0,0,0,43163,18,-1.2793686,36.8259233,-1.3562374,36.9042954,25.1,14.2,2712
0,1,0,0,0,0,59030,5,-1.2977387,36.8031447,-1.290894,36.822971,23.211889978889854,14.2,734
0,0,0,0,1,0,40991,18,-1.2867454,36.8259017,-1.3878505,36.7692885,26.5,14.2,1658
0,0,0,0,1,0,57959,4,-1.2906604,36.8318242,-1.2903886,36.8063847,24.4,14.2,2253
0,0,0,1,0,0,62744,15,-1.2291477,36.8440295,-1.2868601,36.7738025,25.5,14.2,1849
0,0,0,0,1,0,51779,15,-1.2156006,36.8916865,-1.2584143,36.8048002,28.6,14.2,1595
0,0,1,0,0,0,48790,8,-1.279395,36.825364,-1.3196809,36.8410572,18.6,14.2,1046
0,0,1,0,0,0,51954,9,-1.279395,36.825364,-1.3242351,36.8202498,25.6,14.2,3077
0,1,0,0,0,0,49590,9,-1.2869041,36.8240057,-1.275442,36.7660207,25.6,14.2,4013
0,0,0,0,1,0,51133,5,-1.300921,36.828195,-1.2867454,36.8259017,23.211889978889854,14.2,1319
0,0,0,0,1,0,47326,13,-1.2574219,36.792707299999996,-1.3228003,36.8306435,17.2,14.2,1461
0,0,1,0,0,0,47794,5,-1.279395,36.825364,-1.2527958,36.8003131,24.4,14.2,1157
0,0,0,1,0,0,38011,22,-1.2750257,36.8157165,-1.1683312,36.95548,23.4,14.2,1476
0,0,1,0,0,0,42346,10,-1.275931,36.8516227,-1.2297202,36.8819507,24.7,14.2,1395
1,0,0,0,0,0,35505,5,-1.281754,36.8324229,-1.2689015,36.7986106,18.5,14.2,3975
0,0,0,0,1,0,37294,13,-1.3090366,36.8804241,-1.3396256,36.8863135,20.1,14.2,1639
0,1,0,0,0,0,58606,2,-1.2882184,36.826346,-1.279395,36.825364,23.211889978889854,14.2,470
0,0,1,0,0,0,38300,7,-1.2551895,36.7822034,-1.2934657,36.8212737,24.9,14.2,1045
1,0,0,0,0,0,54931,7,-1.2921463,36.8029626,-1.2649605,36.7981777,25.9,14.2,1112
0,0,0,0,0,1,50113,13,-1.2867454,36.8259017,-1.2054954,36.8985954,26,14.2,1522
0,0,0,1,0,0,49861,7,-1.301809,36.75643,-1.2845835,36.8079121,26.5,14.2,1009
0,0,1,0,0,0,37905,15,-1.3103985,36.9114173,-1.298529,36.816482,22.8,14.2,3567
0,1,0,0,0,0,64354,9,-1.3165542,36.700067,-1.3012008,36.764868,23.6,14.2,1298
0,0,0,1,0,0,48922,10,-1.2128018,36.8326371,-1.26071,36.8206332,20.8,14.2,1997
1,0,0,0,0,0,38705,14,-1.2836832,36.8306719,-1.2124619,36.8739332,22.9,14.2,810
1,0,0,0,0,0,54726,4,-1.28878,36.8168312,-1.2979063,36.8373372,27,14.2,889
0,0,1,0,0,0,57692,18,-1.3705766,36.9120742,-1.279395,36.825364,28.4,14.2,1778
0,0,1,0,0,0,48963,9,-1.257901,36.7984382,-1.2681093,36.7438917,27.1,14.2,651
0,0,0,0,0,1,49071,2,-1.2882184,36.826346,-1.279395,36.825364,26.7,14.2,474
0,0,0,0,1,0,53072,6,-1.2857524,36.8196806,-1.2969741,36.7856612,25,14.2,2561
0,0,1,0,0,0,39130,19,-1.3094447,36.9107706,-1.2809121,36.7852524,25.3,14.2,2868
0,0,0,0,1,0,37277,3,-1.2765736,36.8513646,-1.2689599,36.8398401,18.2,14.2,947
1,0,0,0,0,0,55356,11,-1.2831602,36.880967,-1.306431,36.812042,23.2,14.2,1516
0,1,0,0,0,0,37297,12,-1.2860183,36.8975338,-1.3052491,36.8223899,19.9,14.2,1745
0,0,0,0,1,0,50302,4,-1.2899256,36.815551,-1.2633049,36.8031251,26.4,14.2,1965
0,0,0,1,0,0,52544,11,-1.2283403,36.8822756,-1.279395,36.825364,27.4,14.2,1207
0,0,0,0,0,1,43144,19,-1.2927792,36.9053492,-1.3472066,36.7692638,27.4,14.2,2169
0,0,0,0,1,0,51019,8,-1.3016417,36.8271679,-1.2599563,36.7993439,26.5,14.2,1013
0,0,1,0,0,0,51174,7,-1.2535486,36.7933541,-1.2717174,36.7753883,27.2,14.2,954
0,0,0,0,0,1,58826,17,-1.3463042,36.768164,-1.2584143,36.8048002,26.5,14.2,1354
0,1,0,0,0,0,45347,8,-1.2389425,36.8775718,-1.2915328,36.8632896,22.1,14.2,1108
0,0,0,0,1,0,66333,5,-1.277551,36.8273641,-1.2913382,36.8018508,26.5,14.2,507
0,0,0,0,1,0,54651,8,-1.279478,36.8304521,-1.2571472,36.7950633,23.211889978889854,14.2,1073
0,1,0,0,0,0,38713,7,-1.3127304,36.8189817,-1.2944292,36.7793569,24.3,14.2,937
0,0,0,1,0,0,48445,12,-1.300921,36.828195,-1.2503017,36.8624317,25.1,14.2,1727
0,0,0,1,0,0,55704,9,-1.2869041,36.8240057,-1.275442,36.7660207,27.8,14.2,1381
0,0,0,1,0,0,43866,13,-1.2384056,36.8718698,-1.3108783,36.8392726,23.5,14.2,1768
1,0,0,0,0,0,35907,10,-1.2672002,36.8245542,-1.2551895,36.7822034,18.4,14.2,966
0,0,0,0,1,0,57118,6,-1.2584143,36.8048002,-1.290894,36.822971,23.211889978889854,14.2,1001
0,0,1,0,0,0,44837,6,-1.272828,36.816608,-1.2628473,36.781805,21.9,14.2,397
0,0,0,0,1,0,62850,10,-1.2551895,36.7822034,-1.2982578,36.8443952,24.1,14.2,1456
0,0,1,0,0,0,42471,4,-1.279395,36.825364,-1.2597529,36.806629,21.9,14.2,676
1,0,0,0,0,0,64154,4,-1.2891922,36.825189,-1.2765737,36.8175399,24.4,14.2,686
0,0,1,0,0,0,34930,14,-1.228911,36.881876,-1.2628473,36.781805,17.1,14.2,1422
1,0,0,0,0,0,48912,5,-1.2777924,36.8231577,-1.3016417,36.8271679,25.9,14.2,710
1,0,0,0,0,0,46159,19,-1.2482465,36.8889062,-1.1538233,36.950874,23.211889978889854,14.2,1480
0,0,0,0,1,0,60433,3,-1.2527958,36.8003131,-1.2551895,36.7822034,24.1,14.2,588
1,0,0,0,0,0,46140,11,-1.3033794,36.7979256,-1.3227037,36.8470872,20.6,13.8,2194
0,0,0,0,1,0,65484,13,-1.2825422,36.73247,-1.3131471,36.8176568,30.2,13.8,1829
0,1,0,0,0,0,56298,20,-1.3381926,36.9205612,-1.2753109,36.8130185,20.1,13.8,2486
1,0,0,0,0,0,39406,22,-1.2551895,36.7822034,-1.333148,36.922453,26.8,13.8,3862
0,0,0,0,1,0,51495,14,-1.2156006,36.8916865,-1.225322,36.80855,17.7,13.8,2219
1,0,0,0,0,0,37533,18,-1.2945552,36.8397497,-1.3510811,36.894806,23.211889978889854,13.8,999
0,0,0,0,1,0,50856,9,-1.2574219,36.792707299999996,-1.3004062,36.829741,29.1,13.8,1494
0,0,0,0,1,0,69767,3,-1.299313,36.7831488,-1.2801129,36.7787822,17.9,13.8,1343
0,1,0,0,0,0,52289,23,-1.3700383,36.9190174,-1.2571472,36.7950633,23.211889978889854,13.8,3490
0,0,0,0,1,0,55248,15,-1.2284323,36.8757058,-1.2124582,36.802894,27.9,13.8,2050
1,0,0,0,0,0,47185,21,-1.3700383,36.9190174,-1.2917868,36.7872675,29,13.8,2021
0,0,1,0,0,0,39401,23,-1.2953892,36.7581624,-1.3700383,36.9190174,23,13.8,1840
0,0,1,0,0,0,29755,10,-1.3177547,36.8303703,-1.2574219,36.792707299999996,19.2,13.3,1453
0,0,1,0,0,0,51181,14,-1.3177547,36.8303703,-1.306378,36.7519845,27,13.3,1871
0,1,0,0,0,0,48592,4,-1.3167113,36.8301563,-1.3004062,36.829741,22.5,13.3,625
1,0,0,0,0,0,51102,17,-1.300921,36.828195,-1.3198615,36.7110323,28.1,13.3,3239
0,0,0,0,1,0,52812,14,-1.3228003,36.8306435,-1.2991441,36.7528804,31.8,13.3,1682
1,0,0,0,0,0,53664,6,-1.3167113,36.8301563,-1.3077869,36.8443207,30.3,13.3,497
0,0,1,0,0,0,42613,4,-1.3077869,36.8443207,-1.3004062,36.829741,24.7,13.3,357
0,0,0,0,1,0,34992,4,-1.3004062,36.829741,-1.3077869,36.8443207,21.8,13.3,441
0,0,0,1,0,0,39528,14,-1.3177547,36.8303703,-1.306378,36.7519845,26.2,13.3,2803
0,0,0,1,0,0,44492,11,-1.3167113,36.8301563,-1.2574219,36.792707299999996,22,13.3,2388
0,1,0,0,0,0,35815,4,-1.3077869,36.8443207,-1.3004062,36.829741,19.1,13.3,884
0,1,0,0,0,0,48809,14,-1.3177547,36.8303703,-1.306378,36.7519845,27.2,13.3,2262
0,0,0,1,0,0,46741,5,-1.2916556,36.8262516,-1.297171,36.783278,18.9,14.2,2123
1,0,0,0,0,0,41190,8,-1.3025826,36.7670807,-1.3169591,36.7000029,23.5,14.2,1217
0,1,0,0,0,0,53640,2,-1.2673935,36.8030328,-1.2600926,36.8088685,25.7,14.2,250
0,0,0,1,0,0,39931,2,-1.3014461,36.7661381,-1.2963097,36.7688221,23.211889978889854,14.2,609
1,0,0,0,0,0,47821,11,-1.3319858,36.7533,-1.3205164,36.8098882,22.2,14.2,758
0,0,1,0,0,0,47639,10,-1.3169591,36.7000029,-1.3472066,36.7692638,24.8,14.2,1141
0,0,1,0,0,0,44953,7,-1.304735,36.7846054,-1.2668815,36.8017244,26.3,14.2,2445
1,0,0,0,0,0,44507,14,-1.2963097,36.7688221,-1.2500309,36.6690476,23.8,14.2,1767
1,0,0,0,0,0,43772,2,-1.279395,36.825364,-1.290894,36.822971,20.1,14.2,387
0,1,0,0,0,0,51895,10,-1.2991441,36.7528804,-1.2638185,36.7930057,27.2,14.2,1141
0,1,0,0,0,0,35479,1,-1.2909043,36.7907801,-1.2899,36.7794355,17.7,14.2,185
0,0,0,1,0,0,34203,5,-1.2571472,36.7950633,-1.279395,36.825364,19.4,14.2,1062
0,0,0,1,0,0,39504,11,-1.303596,36.778378,-1.2600926,36.8088685,24.8,14.2,842
1,0,0,0,0,0,52522,7,-1.2571472,36.7950633,-1.3047132,36.8089553,18.5,14.2,727
0,0,0,1,0,0,46562,8,-1.298066,36.7767095,-1.264788,36.7883897,23.211889978889854,14.2,1269
0,0,1,0,0,0,37414,5,-1.3052605,36.8043094,-1.2945179,36.7685349,25.1,14.2,672
0,0,0,0,1,0,60865,2,-1.2963097,36.7688221,-1.2969741,36.7856612,26.8,14.2,668
0,0,1,0,0,0,58497,13,-1.301953,36.788458,-1.240218,36.766816,21.1,14.2,1993
0,1,0,0,0,0,56736,20,-1.2571472,36.7950633,-1.3700383,36.9190174,23.211889978889854,14.2,1650
0,0,0,0,1,0,46973,3,-1.2963097,36.7688221,-1.2886166,36.7836803,24.5,14.2,664
0,0,0,1,0,0,55054,5,-1.2800815,36.7753524,-1.2661264,36.8030359,22.8,14.2,726
0,0,1,0,0,0,50893,11,-1.2571472,36.7950633,-1.2416156,36.8736721,23.211889978889854,14.2,2766
0,0,0,1,0,0,58094,6,-1.2765492,36.7669809,-1.2615888,36.7928732,23.211889978889854,13.7,538
0,1,0,0,0,0,42763,9,-1.2812601,36.7340272,-1.257028,36.7810435,22.2,13.7,2492
0,1,0,0,0,0,37746,20,-1.2339734,36.6747329,-1.3109027,36.7689452,18.5,13.7,2601
0,1,0,0,0,0,41812,23,-1.3107918,36.761794,-1.3244885,36.897792,24.7,13.7,2171
0,1,0,0,0,0,58162,11,-1.2645805,36.752543,-1.304735,36.7846054,27.1,13.7,1238
1,0,0,0,0,0,47730,18,-1.2492578,36.7348515,-1.240021,36.84999,26.1,13.7,2436
0,0,0,0,1,0,41991,12,-1.2600926,36.8088685,-1.228911,36.881876,21.6,13.7,1131
0,0,1,0,0,0,39661,6,-1.272828,36.816608,-1.2628473,36.781805,27.3,13.7,491
0,1,0,0,0,0,43063,15,-1.2991441,36.7528804,-1.3177547,36.8303703,23.8,13.7,1382
0,0,0,1,0,0,55803,9,-1.2687407,36.7373043,-1.3015197,36.7658456,24.4,13.7,1161
0,0,0,1,0,0,43851,21,-1.3302996,36.8707935,-1.3156678,36.713569,22.5,13.7,1970
1,0,0,0,0,0,56730,15,-1.2642197,36.7168247,-1.2844665,36.7866113,22.1,13.7,1018
0,0,1,0,0,0,47186,13,-1.3254522,36.7216584,-1.25537,36.7756,27.3,13.7,1563
0,0,0,0,1,0,56034,6,-1.2902869,36.8085396,-1.2929747,36.7646358,20.4,14,1324
1,0,0,0,0,0,54204,6,-1.2846195,36.7958316,-1.2824911,36.8218042,21.5,14,595
0,1,0,0,0,0,43513,3,-1.281767,36.8220791,-1.2958383,36.8073162,21.3,14,1226
0,0,0,1,0,0,31080,5,-1.273056,36.811298,-1.2969293,36.8027733,17.5,14,1166
0,0,1,0,0,0,45306,7,-1.2951243,36.8281344,-1.2772632,36.7922251,19.9,14,684
0,0,0,0,1,0,48361,13,-1.3270716,36.8406371,-1.338133,36.75417,24.2,13.8,1481
0,0,1,0,0,0,44872,18,-1.3387453,36.9118517,-1.2847613,36.967084,26.2,13.8,1379
1,0,0,0,0,0,51965,14,-1.2595422,36.7871178,-1.3104506,36.8687235,29.3,13.8,1769
0,1,0,0,0,0,37577,21,-1.3700383,36.9190174,-1.2917868,36.7872675,26.4,13.8,1878
1,0,0,0,0,0,34193,4,-1.266837,36.799249,-1.2628473,36.781805,22,13.8,523
0,0,0,0,1,0,39580,8,-1.3396256,36.8863135,-1.3705766,36.9120742,28.7,13.8,784
1,0,0,0,0,0,42056,22,-1.3343129,36.8854175,-1.303596,36.778378,26.4,13.8,1267
0,1,0,0,0,0,56642,5,-1.2551895,36.7822034,-1.2665065,36.7970081,23.211889978889854,13.8,612
0,0,0,0,0,1,41264,6,-1.279395,36.825364,-1.2765736,36.8513646,19.8,13.9,1579
0,0,0,0,1,0,49153,4,-1.3004062,36.829741,-1.292163,36.8000995,22.9,13.9,898
0,0,0,0,1,0,38259,19,-1.3207708,36.8685919,-1.3882008,36.7699445,21.9,13.9,1762
0,0,0,0,1,0,45371,8,-1.3227181,36.8528097,-1.2814273,36.8132815,21.9,13.9,1485
0,0,1,0,0,0,38632,10,-1.3247683,36.85803,-1.301893,36.815245,19.6,13.9,1284
1,0,0,0,0,0,59474,9,-1.2326041,36.8009029,-1.2649605,36.7981777,25.9,13.9,1423
0,1,0,0,0,0,55741,17,-1.2560184,36.7934342,-1.293515,36.897607,25.5,13.9,2528
0,0,0,0,0,1,44095,17,-1.300921,36.828195,-1.3198615,36.7110323,23.8,13.9,3527
0,0,0,0,1,0,49286,9,-1.2976854,36.7753586,-1.2571472,36.7950633,27.3,13.9,2808
0,0,0,0,1,0,52046,9,-1.2325706,36.8083923,-1.2696908,36.81519,28.1,13.9,3362
0,1,0,0,0,0,43259,18,-1.3254522,36.7216584,-1.2760462,36.8074697,24.1,13.9,3888
0,1,0,0,0,0,39610,8,-1.2551895,36.7822034,-1.2995101,36.8185828,23.211889978889854,13.9,1788
0,0,1,0,0,0,40071,5,-1.2628473,36.781805,-1.2600926,36.8088685,23.211889978889854,13.9,830
1,0,0,0,0,0,52739,10,-1.2996533,36.8292629,-1.2991441,36.7528804,23.211889978889854,13.9,1227
0,0,0,1,0,0,38636,11,-1.2728947,36.8079426,-1.2283403,36.8822756,23.211889978889854,13.9,1048
1,0,0,0,0,0,40398,16,-1.272639,36.794723,-1.2155671,36.8898931,27.7,13.9,2140
1,0,0,0,0,0,36147,9,-1.2638185,36.7930057,-1.3004062,36.829741,21.8,13.9,1687
0,1,0,0,0,0,39624,7,-1.2551895,36.7822034,-1.2824744,36.804724,23.211889978889854,13.9,1001
0,0,1,0,0,0,38787,3,-1.2551895,36.7822034,-1.2665558,36.8056479,23.211889978889854,13.9,692
0,1,0,0,0,0,33711,4,-1.2551895,36.7822034,-1.2737013,36.8069122,23.211889978889854,13.9,428
0,0,0,1,0,0,35874,4,-1.3167113,36.8301563,-1.3004062,36.829741,21.9,13.9,763
1,0,0,0,0,0,43207,13,-1.2584143,36.8048002,-1.2156006,36.8916865,23.211889978889854,13.9,1538
0,0,0,0,1,0,56950,9,-1.2638185,36.7930057,-1.3004062,36.829741,30.5,13.9,983
0,0,0,1,0,0,44255,4,-1.2663631,36.8163329,-1.2600926,36.8088685,23.211889978889854,13.9,856
0,1,0,0,0,0,35845,11,-1.2551895,36.7822034,-1.2381,36.732826,23.211889978889854,13.9,943
0,0,0,0,1,0,36333,6,-1.2638598,36.7808674,-1.293393,36.790237,22.8,13.9,1168
0,1,0,0,0,0,44362,7,-1.2551895,36.7822034,-1.2872652,36.8267613,26.1,13.9,1242
0,0,0,0,1,0,34023,10,-1.2551895,36.7822034,-1.3039706,36.7688174,23.211889978889854,13.9,641
0,0,1,0,0,0,59252,17,-1.2607569,36.7747575,-1.2091559,36.7753704,23.211889978889854,13.9,1793
0,0,0,0,1,0,53490,6,-1.2571472,36.7950633,-1.2945041,36.8151527,28.8,13.9,911
0,0,1,0,0,0,35242,8,-1.2551895,36.7822034,-1.3047132,36.8089553,17.7,13.9,2394
0,0,0,0,1,0,54345,4,-1.259478,36.8017813,-1.2663631,36.8163329,23.1,13.9,907
0,1,0,0,0,0,59267,2,-1.289809,36.7938311,-1.2969741,36.7856612,23.211889978889854,13.9,868
0,1,0,0,0,0,43637,11,-1.3167113,36.8301563,-1.2638185,36.7930057,23.211889978889854,13.9,1504
0,0,0,1,0,0,53699,8,-1.2551895,36.7822034,-1.295723,36.822692,26.8,13.9,1332
0,1,0,0,0,0,43103,6,-1.2571472,36.7950633,-1.300722,36.816865,27.4,13.9,1118
0,1,0,0,0,0,61587,9,-1.2536275,36.7987932,-1.2687407,36.7373043,23.211889978889854,13.9,993
0,0,0,0,1,0,38648,9,-1.2638185,36.7930057,-1.3004062,36.829741,24.7,13.9,1236
0,1,0,0,0,0,60275,9,-1.2944292,36.7793569,-1.2546209,36.8016025,23.211889978889854,13.9,1709
0,0,0,1,0,0,36977,9,-1.2674274,36.7870827,-1.257569,36.842164,23.211889978889854,13.9,1051
0,0,0,0,1,0,51018,7,-1.2578943,36.7989213,-1.2622285,36.8534706,23.211889978889854,13.9,1116
0,1,0,0,0,0,34953,11,-1.2649605,36.7981777,-1.3322618,36.8045412,23.211889978889854,13.9,2163
0,0,0,1,0,0,37278,6,-1.2852951,36.8133853,-1.282937,36.7816984,19.5,13.9,1474
1,0,0,0,0,0,34464,4,-1.2551895,36.7822034,-1.2768326,36.8073804,21.1,13.9,962
0,1,0,0,0,0,54389,5,-1.2592947,36.7698085,-1.2551895,36.7822034,23.211889978889854,13.9,336
0,0,1,0,0,0,51883,7,-1.2325706,36.8083923,-1.2534301,36.8000983,29.4,13.9,1026
0,1,0,0,0,0,50168,7,-1.272639,36.794723,-1.2959613,36.7684114,26.9,13.3,1308
0,1,0,0,0,0,63902,11,-1.304735,36.7846054,-1.3373345,36.7118861,23,13.3,1375
